Week,Campaign status,Campaign,Budget name,Currency code,Budget,Budget type,Status,Status reasons,Optimization score,Campaign type,Avg. CPV,Impr.,Interactions,Interaction rate,Avg. cost,Cost,Search impr. share,Search lost IS (rank),Bid strategy,CTR,All video ad seq. impr.,Invalid clicks,Invalid Interaction rate,Avg. CPE,Engagements,Invalid click rate,Engagement rate,Invalid Interactions,Avg. target cost per in-app action,Watch time,Impr. (co-viewed),Avg. CPM,Avg. target ROAS optimization,Avg. target ROAS,View rate (In-stream),View rate (In-feed),View rate (Shorts),Video played to 25%,Video played to 50%,Video played to 75%,Video played to 100%,Impr. (Top) %,Avg. target CPA optimization,Avg. target CPA,Views,Avg. watch time / impr.,Impr. (Abs. Top) %,Number of eligible ads,Number of disapproved keywords,Ad strength details,Number of eligible images (legacy),Number of disapproved ads,Number of eligible ad groups,Number of eligible sitelinks (legacy),Number of eligible images (upgraded),Number of eligible keywords,Number of eligible responsive search ads,Number of eligible sitelinks (upgraded),Begin checkout,Purchase,Results value,Page view,Results,Download,Measurable impr.,Measurable rate,Viewable impr. distrib.,Viewable rate,Non-viewable impr.,Measurable cost,Viewable CTR,Non-measurable impr. distrib.,Viewable impr.,Non-measurable impr.,Avg. viewable CPM,Non-viewable impr. distrib.,Conv. value / click,New customer lifetime value,Value / conv. (by conv. time),All conv. rate,All conv. value / click,Conv. value / cost,Value adjustment,Conv. value (by conv. time),Cost / all conv.,All conv. value / cost,Conv. value,Value / conv.,Conversions (by conv. time),All conv.,All conv. value,All new customer lifetime value,Value / all conv. (by conv. time),Avg. order value,Gross profit,Lead revenue,Lead cost of goods sold,All value adjustment,All conv. value (by conv. time),Revenue,Avg. cart size,Cost of goods sold,Lead gross profit,Value / all conv.,All conv. (by conv. time),Orders,Units sold,Gross profit margin,Lead units sold,Cross-sell gross profit,Cross-device conv. (by conv. time),Cross-sell units sold,Cross-device conv. value,Cross-sell revenue,Cross-sell cost of goods sold,Cross-device conv.,Cross-device conv. value (by conv. time),View-through conv.,New customers,Currency code,Recommended budget,Est. add. interactions/wk (rec. budget),Est. add. cost/wk (rec. budget),Conv. rate (current model),Conv. value / click (current model),"Conv. value (current model, by conv. time)",Cost / conv. (current model),Value / conv. (current model),"Conversions (current model, by conv. time)",Conversions (current model),Conv. value (current model),Conv. value / cost (current model),"Value / conv. (current model, by conv. time)",Campaign subtype,Location Goal for Target IS,Label,Conversion goals,Target ROAS,Max CPC Bid Limit for Target IS,Account optimization headroom,Campaign ID,Target CPA,Target Impression Share,Campaign group,Search top IS,Search lost top IS (rank),Search lost top IS (budget),Display impr. share,Click share,Search abs. top IS,Search lost abs. top IS (rank),Search lost abs. top IS (budget),Display lost IS (rank),Relative CTR,Search lost IS (budget),Search exact match IS,Display lost IS (budget),Phone calls,Phone impr.,PTR,Chat rate,Message impr.,Chats,Earned likes,Earned subscribers,Earned playlist additions,Earned views,Earned shares,Targeting changes,Bid changes,Budget changes,Status changes,Network changes,All changes,Keyword changes,Ad changes,Avg. impr. freq. / user (7 days),Unique users,1+,2+,3+,4+,5+,10+,Avg. impr. freq. / user,Avg. impr. freq. / user (30 days),Gmail forwards,Gmail saves,Gmail clicks to website,Bid strategy type,Clicks,Conv. rate,Conversions,Avg. CPC,Cost / conv.
2/12/2024,Paused,UNICEF RD_Teletón 2024_Prospecting_ONGOING_Clics_RD_Display, --,USD,50,Daily,Paused,campaign paused; campaign ended; unknown, --,Display,0,0,0, --,0,0, --, --, --, --,0,0, --,0,0, --, --,0, --, --,0,0, --, --, --, --, --, --, --, --, --, --, --, --,0, --, --,0,6, --,,0,0,,0,,,4,0,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0, --,0, --,0,0,0,0, --,0,0,0,0,USD, --, --, --, --,0,0,0,0,0,0,0,0,0,Standard, --, --,[PURCHASE/WEBSITE], --, --, --,21183859434, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,0,0.00%,0,0,0
4/8/2024,Paused,UNICEF RD_Teletón 2024_Prospecting_ONGOING_Clics_RD_Display, --,USD,50,Daily,Paused,campaign paused; campaign ended; unknown, --,Display,0,0,0, --,0,0, --, --, --, --,0,0, --,0,0, --, --,0, --, --,0,0, --, --, --, --, --, --, --, --, --, --, --, --,0, --, --,0,6, --,,0,0,,0,,,4,0,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0, --,0, --,0,0,0,0, --,0,0,0,0,USD, --, --, --, --,0,0,0,0,0,0,0,0,0,Standard, --, --,[PURCHASE/WEBSITE], --, --, --,21183859434, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,0,0.00%,0,0,0
4/22/2024,Paused,UNICEF RD_Teletón 2024_Prospecting_ONGOING_Clics_RD_Display, --,USD,50,Daily,Paused,campaign paused; campaign ended; unknown, --,Display,0,"67,150","3,847",5.73%,0.04,153.37, --, --, --,5.73%,0,956,19.90%,0,0,19.90%,0.00%,956, --, --,"67,150",2.28, --, --, --, --, --,48.99%,32.81%,23.60%,24.49%, --, --, --,0, --, --,0,6, --,,0,0,,0,,,4,0,5,Purchase: 5.00,0,Purchase: 5.00,0,"66,832",99.53%,67.32%,67.64%,"21,625",153.32,8.50%,0.47%,"45,207",318,3.39,32.20%,0,0,1,0.13%,0,0.03,0,5,0.07,0.03,5,1,5,"2,271.00",5,0,0,0,0,0, --,0,5,0,0,0, --,0,"2,275.00",0,0, --,0, --,0,0,0,0, --,0,0,"2,266",0,USD, --, --, --,0.13%,0,5,30.67,1,5,5,5,0.03,1,Standard, --, --,[PURCHASE/WEBSITE], --, --, --,21183859434, --, --, --, --, --, --,< 10%, --, --, --, --,> 90%, --, --, --,0.35%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"31,109",,,,,,,2.2,,0,0,0,Maximize Conversions,"3,847",0.13%,5,0.04,30.67
3/18/2024,Paused,UNICEF RD_Teletón 2024_Prospecting_ONGOING_Clics_RD_Display, --,USD,50,Daily,Paused,campaign paused; campaign ended; unknown, --,Display,0,0,0, --,0,0, --, --, --, --,0,0, --,0,0, --, --,0, --, --,0,0, --, --, --, --, --, --, --, --, --, --, --, --,0, --, --,0,6, --,,0,0,,0,,,4,0,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0, --,0, --,0,0,0,0, --,0,0,0,0,USD, --, --, --, --,0,0,0,0,0,0,0,0,0,Standard, --, --,[PURCHASE/WEBSITE], --, --, --,21183859434, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,0,0.00%,0,0,0
3/25/2024,Paused,UNICEF RD_Teletón 2024_Prospecting_ONGOING_Clics_RD_Display, --,USD,50,Daily,Paused,campaign paused; campaign ended; unknown, --,Display,0,0,0, --,0,0, --, --, --, --,0,0, --,0,0, --, --,0, --, --,0,0, --, --, --, --, --, --, --, --, --, --, --, --,0, --, --,0,6, --,,0,0,,0,,,4,0,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0, --,0, --,0,0,0,0, --,0,0,0,0,USD, --, --, --, --,0,0,0,0,0,0,0,0,0,Standard, --, --,[PURCHASE/WEBSITE], --, --, --,21183859434, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,0,0.00%,0,0,0
4/29/2024,Paused,UNICEF RD_Teletón 2024_Prospecting_ONGOING_Clics_RD_Display, --,USD,50,Daily,Paused,campaign paused; campaign ended; unknown, --,Display,0,0,0, --,0,0, --, --, --, --,0,0, --,0,0, --, --,0, --, --,0,0, --, --, --, --, --, --, --, --, --, --, --, --,0, --, --,0,6, --,,0,0,,0,,,4,0,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0, --,0, --,0,0,0,0, --,0,0,0,0,USD, --, --, --, --,0,0,0,0,0,0,0,0,0,Standard, --, --,[PURCHASE/WEBSITE], --, --, --,21183859434, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,0,0.00%,0,0,0
3/11/2024,Paused,UNICEF RD_Teletón 2024_Prospecting_ONGOING_Clics_RD_Display, --,USD,50,Daily,Paused,campaign paused; campaign ended; unknown, --,Display,0,0,0, --,0,0, --, --, --, --,0,0, --,0,0, --, --,0, --, --,0,0, --, --, --, --, --, --, --, --, --, --, --, --,0, --, --,0,6, --,,0,0,,0,,,4,0,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0, --,0, --,0,0,0,0, --,0,0,0,0,USD, --, --, --, --,0,0,0,0,0,0,0,0,0,Standard, --, --,[PURCHASE/WEBSITE], --, --, --,21183859434, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,0,0.00%,0,0,0
1/29/2024,Paused,UNICEF RD_Teletón 2024_Prospecting_ONGOING_Clics_RD_Display, --,USD,50,Daily,Paused,campaign paused; campaign ended; unknown, --,Display,0,0,0, --,0,0, --, --, --, --,0,0, --,0,0, --, --,0, --, --,0,0, --, --, --, --, --, --, --, --, --, --, --, --,0, --, --,0,6, --,,0,0,,0,,,4,0,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0, --,0, --,0,0,0,0, --,0,0,0,0,USD, --, --, --, --,0,0,0,0,0,0,0,0,0,Standard, --, --,[PURCHASE/WEBSITE], --, --, --,21183859434, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,0,0.00%,0,0,0
2/19/2024,Paused,UNICEF RD_Teletón 2024_Prospecting_ONGOING_Clics_RD_Display, --,USD,50,Daily,Paused,campaign paused; campaign ended; unknown, --,Display,0,0,0, --,0,0, --, --, --, --,0,0, --,0,0, --, --,0, --, --,0,0, --, --, --, --, --, --, --, --, --, --, --, --,0, --, --,0,6, --,,0,0,,0,,,4,0,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0, --,0, --,0,0,0,0, --,0,0,0,0,USD, --, --, --, --,0,0,0,0,0,0,0,0,0,Standard, --, --,[PURCHASE/WEBSITE], --, --, --,21183859434, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,0,0.00%,0,0,0
4/15/2024,Paused,UNICEF RD_Teletón 2024_Prospecting_ONGOING_Clics_RD_Display, --,USD,50,Daily,Paused,campaign paused; campaign ended; unknown, --,Display,0,"178,038","10,755",6.04%,0.04,450.5, --, --, --,6.04%,0,"2,253",17.32%,0,0,17.32%,0.00%,"2,253", --, --,"178,038",2.53, --, --, --, --, --,59.61%,44.41%,36.58%,34.17%, --, --, --,0, --, --,0,6, --,,0,0,,0,,,4,0,0,0,0,0,0,"177,316",99.59%,68.17%,68.44%,"55,956",450.3,8.85%,0.41%,"121,360",722,3.71,31.43%,0,0,0,0.00%,0,0,0,0,0.08,0,0,0,0,"5,583.00",0,0,0,0,0,0, --,0,0,0,0,0, --,0,"5,579.00",0,0, --,0, --,0,0,0,0, --,0,0,"5,583",0,USD, --, --, --,0.00%,0,0,0,0,0,0,0,0,0,Standard, --, --,[PURCHASE/WEBSITE], --, --, --,21183859434, --, --, --, --, --, --,< 10%, --, --, --, --,> 90%, --, --, --,0.88%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"87,220",,,,,,,2,,0,0,0,Maximize Conversions,"10,755",0.00%,0,0.04,0
2/5/2024,Paused,UNICEF RD_Teletón 2024_Prospecting_ONGOING_Clics_RD_Display, --,USD,50,Daily,Paused,campaign paused; campaign ended; unknown, --,Display,0,0,0, --,0,0, --, --, --, --,0,0, --,0,0, --, --,0, --, --,0,0, --, --, --, --, --, --, --, --, --, --, --, --,0, --, --,0,6, --,,0,0,,0,,,4,0,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0, --,0, --,0,0,0,0, --,0,0,0,0,USD, --, --, --, --,0,0,0,0,0,0,0,0,0,Standard, --, --,[PURCHASE/WEBSITE], --, --, --,21183859434, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,0,0.00%,0,0,0
3/4/2024,Paused,UNICEF RD_Teletón 2024_Prospecting_ONGOING_Clics_RD_Display, --,USD,50,Daily,Paused,campaign paused; campaign ended; unknown, --,Display,0,0,0, --,0,0, --, --, --, --,0,0, --,0,0, --, --,0, --, --,0,0, --, --, --, --, --, --, --, --, --, --, --, --,0, --, --,0,6, --,,0,0,,0,,,4,0,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0, --,0, --,0,0,0,0, --,0,0,0,0,USD, --, --, --, --,0,0,0,0,0,0,0,0,0,Standard, --, --,[PURCHASE/WEBSITE], --, --, --,21183859434, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,0,0.00%,0,0,0
4/1/2024,Paused,UNICEF RD_Teletón 2024_Prospecting_ONGOING_Clics_RD_Display, --,USD,50,Daily,Paused,campaign paused; campaign ended; unknown, --,Display,0,0,0, --,0,0, --, --, --, --,0,0, --,0,0, --, --,0, --, --,0,0, --, --, --, --, --, --, --, --, --, --, --, --,0, --, --,0,6, --,,0,0,,0,,,4,0,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0, --,0, --,0,0,0,0, --,0,0,0,0,USD, --, --, --, --,0,0,0,0,0,0,0,0,0,Standard, --, --,[PURCHASE/WEBSITE], --, --, --,21183859434, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,0,0.00%,0,0,0
2/19/2024,Enabled,UNICEF_UNICEF_Search BRAND + CATEGORY_Prospecting_Ongoing_Donaciones_RD_GL_Adsmurai, --,USD,40.52,Daily,Eligible (Limited),most ads disapproved,70.6,Search,0,0,0, --,0,0, --, --, --, --,0,0, --,0,0, --, --,0, --, --,0,0, --, --, --, --, --, --, --, --, --, --, --, --,0, --, --,1,11,"Pending: 0
No Ads: 0
Poor: 0
Average: 0
Good: 1
Excellent: 4",1,3,1,0,0,4,1,4,0,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0, --,0, --,0,0,0,0, --,0,0,0,0,USD, --, --, --, --,0,0,0,0,0,0,0,0,0,Standard, --, --,"[BEGIN_CHECKOUT/WEBSITE, DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]", --, --,26.66%,16994690796, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,0,0.00%,0,0,0
4/29/2024,Enabled,UNICEF_UNICEF_Search BRAND + CATEGORY_Prospecting_Ongoing_Donaciones_RD_GL_Adsmurai, --,USD,40.52,Daily,Eligible (Limited),most ads disapproved,70.6,Search,0,211,48,22.75%,1.44,69.19,43.03%,7.96%, --,22.75%,0,9,15.79%,0,0,15.79%, --,9, --, --,211,327.91, --, --, --, --, --, --, --, --, --,95.95%, --, --,0, --,93.64%,1,11,"Pending: 0
No Ads: 0
Poor: 0
Average: 0
Good: 1
Excellent: 4",1,3,1,0,0,4,1,4,0,0,0,0,0,0,0,0.00%,0.00%, --,0,0, --,100.00%,0,211,0,0.00%,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0, --,0, --,0,0,0,0, --,0,0,0,0,USD, --, --, --,0.00%,0,0,0,0,0,0,0,0,0,Standard, --, --,"[BEGIN_CHECKOUT/WEBSITE, DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]", --, --,26.66%,16994690796, --, --, --,41.40%,8.48%,50.12%, --, --,40.40%,9.48%,50.12%, --, --,49.00%,67.79%, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,48,0.00%,0,1.44,0
3/4/2024,Enabled,UNICEF_UNICEF_Search BRAND + CATEGORY_Prospecting_Ongoing_Donaciones_RD_GL_Adsmurai, --,USD,40.52,Daily,Eligible (Limited),most ads disapproved,70.6,Search,0,19,5,26.32%,1.12,5.59,21.05%,78.95%, --,26.32%,0,0,0.00%,0,0,0.00%, --,0, --, --,19,294.21, --, --, --, --, --, --, --, --, --,81.25%, --, --,0, --,68.75%,1,11,"Pending: 0
No Ads: 0
Poor: 0
Average: 0
Good: 1
Excellent: 4",1,3,1,0,0,4,1,4,0,0,0,0,0,0,0,0.00%,0.00%, --,0,0, --,100.00%,0,19,0,0.00%,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0, --,0, --,0,0,0,0, --,0,0,0,0,USD, --, --, --,0.00%,0,0,0,0,0,0,0,0,0,Standard, --, --,"[BEGIN_CHECKOUT/WEBSITE, DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]", --, --,26.66%,16994690796, --, --, --,17.11%,82.89%,0.00%, --,19.35%,14.47%,85.53%,0.00%, --, --,0.00%,21.05%, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,5,0.00%,0,1.12,0
1/29/2024,Enabled,UNICEF_UNICEF_Search BRAND + CATEGORY_Prospecting_Ongoing_Donaciones_RD_GL_Adsmurai, --,USD,40.52,Daily,Eligible (Limited),most ads disapproved,70.6,Search,0,0,0, --,0,0, --, --, --, --,0,0, --,0,0, --, --,0, --, --,0,0, --, --, --, --, --, --, --, --, --, --, --, --,0, --, --,1,11,"Pending: 0
No Ads: 0
Poor: 0
Average: 0
Good: 1
Excellent: 4",1,3,1,0,0,4,1,4,0,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0, --,0,0,0,0, --,0, --,0,0,0,0, --,0,0,0,0,USD, --, --, --, --,0,0,0,0,0,0,0,0,0,Standard, --, --,"[BEGIN_CHECKOUT/WEBSITE, DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]", --, --,26.66%,16994690796, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,0,0.00%,0,0,0
4/15/2024,Enabled,UNICEF_UNICEF_Search BRAND + CATEGORY_Prospecting_Ongoing_Donaciones_RD_GL_Adsmurai, --,USD,40.52,Daily,Eligible (Limited),most ads disapproved,70.6,Search,0,"1,847",492,26.64%,2.06,1015.36,59.63%,29.68%, --,26.64%,0,80,13.99%,0,0,13.99%, --,80, --, --,"1,847",549.73, --, --, --, --, --, --, --, --, --,92.01%, --, --,0, --,90.89%,1,11,"Pending: 0
No Ads: 0
Poor: 0
Average: 0
Good: 1
Excellent: 4",1,3,1,0,0,4,1,4,0,36,Purchase: 36.00,0,Purchase: 36.00,0,0,0.00%,0.00%, --,0,0, --,100.00%,0,"1,847",0,0.00%,0.07,0,1,8.28%,0.07,0.04,0,43,24.94,0.04,36,1,43,40.72,36,0,0.9,0,0,0, --,0,43,0,0,0, --,0.88,47.72,0,0, --,0, --,0,0,1,0, --,1,0,0,0,USD, --, --, --,7.32%,0.07,43,28.2,1,43,36,36,0.04,1,Standard, --, --,"[BEGIN_CHECKOUT/WEBSITE, DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]", --, --,26.66%,16994690796, --, --, --,54.94%,33.94%,11.12%, --,62.30%,54.27%,34.61%,11.12%, --, --,10.69%,80.49%, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,492,7.32%,36,2.06,28.2
3/18/2024,Enabled,UNICEF_UNICEF_Search BRAND + CATEGORY_Prospecting_Ongoing_Donaciones_RD_GL_Adsmurai, --,USD,40.52,Daily,Eligible (Limited),most ads disapproved,70.6,Search,0,"1,076",204,18.96%,1.87,382.14,48.34%,31.44%, --,18.96%,0,9,4.23%,0,0,4.23%, --,9, --, --,"1,076",355.15, --, --, --, --, --, --, --, --, --,87.36%, --, --,0, --,86.60%,1,11,"Pending: 0
No Ads: 0
Poor: 0
Average: 0
Good: 1
Excellent: 4",1,3,1,0,0,4,1,4,0,10,Purchase: 10.00,0,Purchase: 10.00,0,0,0.00%,0.00%, --,0,0, --,100.00%,0,"1,076",0,0.00%,0.05,0,1,5.26%,0.05,0.03,0,9,35.59,0.03,10,1,9,10.74,10,0,0.92,0,0,0, --,0,9,0,0,0, --,0.93,9.74,0,0, --,0, --,0,0,0,0, --,0,0,0,0,USD, --, --, --,4.90%,0.05,9,38.21,1,9,10,10,0.03,1,Standard, --, --,"[BEGIN_CHECKOUT/WEBSITE, DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]", --, --,26.66%,16994690796, --, --, --,42.26%,35.30%,22.44%, --,40.34%,41.89%,35.67%,22.44%, --, --,20.22%,62.67%, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,204,4.90%,10,1.87,38.21
4/22/2024,Enabled,UNICEF_UNICEF_Search BRAND + CATEGORY_Prospecting_Ongoing_Donaciones_RD_GL_Adsmurai, --,USD,40.52,Daily,Eligible (Limited),most ads disapproved,70.6,Search,0,"1,107",254,22.94%,2.73,694.26,55.43%,17.66%, --,22.94%,0,46,15.33%,0,0,15.33%, --,46, --, --,"1,107",627.15, --, --, --, --, --, --, --, --, --,95.80%, --, --,0, --,94.81%,1,11,"Pending: 0
No Ads: 0
Poor: 0
Average: 0
Good: 1
Excellent: 4",1,3,1,0,0,4,1,4,0,4,Purchase: 4.00,0,Purchase: 4.00,0,0,0.00%,0.00%, --,0,0, --,100.00%,0,"1,107",0,0.00%,0.02,0,1,1.70%,0.02,0.01,0,6,160.39,0.01,4,1,6,4.33,4,0,0.95,0,0,0, --,0,6,0,0,0, --,0.92,6.33,0,0, --,0, --,1,0,0,0, --,0,1,0,0,USD, --, --, --,1.57%,0.02,6,173.57,1,6,4,4,0.01,1,Standard, --, --,"[BEGIN_CHECKOUT/WEBSITE, DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]", --, --,26.66%,16994690796, --, --, --,53.13%,19.06%,27.81%, --,54.24%,52.58%,19.61%,27.81%, --, --,26.91%,68.54%, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,254,1.57%,4,2.73,173.57
4/1/2024,Enabled,UNICEF_UNICEF_Search BRAND + CATEGORY_Prospecting_Ongoing_Donaciones_RD_GL_Adsmurai, --,USD,40.52,Daily,Eligible (Limited),most ads disapproved,70.6,Search,0,956,233,24.37%,1.49,346.25,37.53%,34.57%, --,24.37%,0,22,8.63%,0,0,8.63%, --,22, --, --,956,362.19, --, --, --, --, --, --, --, --, --,86.93%, --, --,0, --,85.70%,1,11,"Pending: 0
No Ads: 0
Poor: 0
Average: 0
Good: 1
Excellent: 4",1,3,1,0,0,4,1,4,0,4,Purchase: 4.00,0,Purchase: 4.00,0,0,0.00%,0.00%, --,0,0, --,100.00%,0,956,0,0.00%,0.02,0,1,1.72%,0.02,0.01,0,6,86.56,0.01,4,1,6,4,4,0,1,0,0,0, --,0,6,0,0,0, --,1,6,0,0, --,0, --,1,0,0,0, --,0,1,0,0,USD, --, --, --,1.72%,0.02,6,86.56,1,6,4,4,0.01,1,Standard, --, --,"[BEGIN_CHECKOUT/WEBSITE, DOWNLOAD/APP, PAGE_VIEW/WEBSITE, PURCHASE/WEBSITE]", --, --,26.66%,16994690796, --, --, --,32.56%,38.71%,28.73%, --,33.26%,32.10%,39.17%,28.73%, --, --,27.90%,57.50%, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,233,1.72%,4,1.49,86.56
