Week,Campaign status,Campaign,Budget name,Currency code,Budget,Budget type,Status,Status reasons,Optimization score,Campaign type,Avg. CPV,Avg. CPM,Impr.,Interactions,Interaction rate,Avg. cost,Cost,Search impr. share,CTR,All video ad seq. impr.,Invalid clicks,Invalid Interaction rate,Avg. CPE,Avg. target CPA optimization,Avg. target CPA,Views,Engagements,Invalid click rate,Engagement rate,Invalid Interactions,Avg. target cost per in-app action,Watch time,Avg. target ROAS optimization,Avg. target ROAS,View rate (In-stream),View rate (In-feed),View rate (Shorts),Avg. watch time / impr.,Impr. (Abs. Top) %,Video played to 25%,Video played to 50%,Video played to 75%,Video played to 100%,Impr. (Top) %,Impr. (co-viewed),Number of eligible sitelinks (upgraded),Number of eligible responsive search ads,Number of eligible keywords,Number of disapproved ads,Number of eligible ad groups,Number of eligible sitelinks (legacy),Number of eligible images (upgraded),Number of eligible ads,Number of disapproved keywords,Ad strength details,Number of eligible images (legacy),Results,Purchase,Results value,Qualified lead,Add to cart,Measurable impr.,Measurable rate,Viewable impr. distrib.,Viewable rate,Non-viewable impr.,Measurable cost,Viewable CTR,Non-measurable impr. distrib.,Viewable impr.,Non-measurable impr.,Avg. viewable CPM,Non-viewable impr. distrib.,Conv. value,Value / conv.,Conversions (by conv. time),Conv. value (by conv. time),Value adjustment,Conv. value / cost,Conv. value / click,New customer lifetime value,Value / conv. (by conv. time),All conv. value / click,All conv. rate,All new customer lifetime value,Value / all conv. (by conv. time),Avg. order value,Gross profit,Avg. cart size,Revenue,All conv. value (by conv. time),All value adjustment,All conv. value / cost,Cost / all conv.,All conv.,All conv. value,Value / all conv.,All conv. (by conv. time),Orders,Units sold,Gross profit margin,Lead units sold,Cross-sell revenue,Cross-sell cost of goods sold,Cross-device conv.,Cost of goods sold,Lead gross profit,Cross-sell units sold,Cross-device conv. value,Lead revenue,Lead cost of goods sold,Cross-sell gross profit,Cross-device conv. (by conv. time),Cross-device conv. value (by conv. time),View-through conv.,New customers,Conversions (current model),Conv. value (current model),Conv. value / cost (current model),"Value / conv. (current model, by conv. time)",Cost / conv. (current model),Value / conv. (current model),"Conversions (current model, by conv. time)",Conv. rate (current model),Conv. value / click (current model),"Conv. value (current model, by conv. time)",Campaign subtype,Location Goal for Target IS,Label,Conversion goals,Target ROAS,Max CPC Bid Limit for Target IS,Account optimization headroom,Campaign ID,Bid strategy,Target CPA,Target Impression Share,Campaign group,Search lost IS (rank),Search lost IS (budget),Search exact match IS,Display lost IS (budget),Search top IS,Search lost top IS (rank),Search lost top IS (budget),Display impr. share,Click share,Search abs. top IS,Search lost abs. top IS (budget),Search lost abs. top IS (rank),Display lost IS (rank),Relative CTR,PTR,Phone impr.,Phone calls,Chats,Message impr.,Chat rate,Earned shares,Earned playlist additions,Earned views,Earned likes,Earned subscribers,All changes,Keyword changes,Ad changes,Budget changes,Status changes,Network changes,Bid changes,Targeting changes,Avg. impr. freq. / user (7 days),Unique users,1+,2+,3+,4+,5+,10+,Avg. impr. freq. / user (30 days),Avg. impr. freq. / user,Gmail forwards,Gmail saves,Gmail clicks to website,Bid strategy type,Clicks,Conv. rate,Conversions,Avg. CPC,Cost / conv.
3/11/2024,Paused,LAB_YT #3, --,USD,30,Daily,Paused,campaign paused; unknown, --,Video,0,0,0,0, --,0,0, --, --,0,0, --,0, --, --,0,0, --, --,0, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,,,0,0,,0,0,, --,,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0, --,0,0, --,0,0,0, --, --,0,0,0,0,0,0,0,0,0,0,0, --,0,0,Standard, --, --,[PURCHASE/WEBSITE], --, --, --,21241719111, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Target CPM,0,0.00%,0,0,0
4/22/2024,Paused,LAB_YT #3, --,USD,30,Daily,Paused,campaign paused; unknown, --,Video,0,0,0,0, --,0,0, --, --,0,0, --,0, --, --,0,0, --, --,0, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,,,0,0,,0,0,, --,,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0, --,0,0, --,0,0,0, --, --,0,0,0,0,0,0,0,0,0,0,0, --,0,0,Standard, --, --,[PURCHASE/WEBSITE], --, --, --,21241719111, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Target CPM,0,0.00%,0,0,0
4/22/2024,Enabled,UNICEF_UNICEF_Pure Brand ExactMatch_Prospecting_Ongoing_Donaciones_PER_GoogleSearch_Adsmurai, --,USD,100,Daily,Eligible (Limited),bidding strategy limited; unknown,84.02,Search,0,87.8,"1,271",191,15.03%,0.58,111.6,60.59%,15.03%,0,5,2.55%,0, --, --,0,0,2.55%, --,5, --, --, --, --, --, --, --, --,95.02%, --, --, --, --,96.62%,"1,271",6,1,6,0,1,0,9,1,42,"Pending: 4
No Ads: 0
Poor: 1
Average: 2
Good: 8
Excellent: 27",3,Purchase: 2.50,2.5,Purchase: 99.92,0,0,0,0.00%,0.00%, --,0,0, --,100.00%,0,"1,271",0,0.00%,99.92,39.97,2.5,99.92,0,0.9,0.52,0,39.97,0.52,1.31%,0,39.97,0,0,0,0,99.92,0,0.9,44.64,2.5,99.92,39.97,2.5,0,0, --,0,0, --,0,0, --,0,0,0, --, --,0,0,0,0,2.5,99.92,0.9,39.97,44.64,39.97,2.5,1.31%,0.52,99.92,Standard, --,Brand,"[ADD_TO_CART/WEBSITE, PURCHASE/WEBSITE, QUALIFIED_LEAD/WEBSITE]", --, --,11.40%,13630065342, --, --, --, --,39.41%,0.00%,64.22%, --,58.61%,41.39%,0.00%, --,65.30%,57.63%,0.00%,42.37%, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize clicks,191,1.31%,2.5,0.58,44.64
2/5/2024,Paused,LAB_YT., --,USD,30,Daily,Paused,campaign paused; most ads disapproved, --,Video,0,0,0,0, --,0,0, --, --,0,0, --,0, --, --,0,0, --, --,0, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,,,3,0,,0,0,, --,,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0, --,0,0, --,0,0,0, --, --,0,0,0,0,0,0,0,0,0,0,0, --,0,0,Drive conversions, --, --,"[ADD_TO_CART/WEBSITE, PURCHASE/WEBSITE, QUALIFIED_LEAD/WEBSITE]", --, --, --,21252608857, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,0,0.00%,0,0,0
4/29/2024,Enabled,UNICEF_UNICEF_EmergenciasGlobales_Prospecting_Ongoing_Donaciones_PER_GoogleSearch_Adsmurai, --,USD,50,Daily,Eligible (Limited),bidding strategy limited; unknown,88.73,Search,0,53.66,123,15,12.20%,0.44,6.6,27.84%,12.20%,0,0,0.00%,0, --, --,0,0,0.00%, --,0, --, --, --, --, --, --, --, --,79.59%, --, --, --, --,79.59%,123,4,4,23,0,4,0,0,4,16,"Pending: 0
No Ads: 0
Poor: 0
Average: 0
Good: 3
Excellent: 1",0,Purchase: 1.00,1,Purchase: 96.18,0,0,0,0.00%,0.00%, --,0,0, --,100.00%,0,123,0,0.00%,96.18,96.18,1,96.18,0,14.57,6.41,0,96.18,6.41,6.67%,0,96.18,0,0,0,0,96.18,0,14.57,6.6,1,96.18,96.18,1,0,0, --,0,0, --,0,0, --,0,0,0, --, --,0,0,0,0,1,96.18,14.57,96.18,6.6,96.18,1,6.67%,6.41,96.18,Standard, --, --,"[ADD_TO_CART/WEBSITE, PURCHASE/WEBSITE, QUALIFIED_LEAD/WEBSITE]", --, --,1.87%,20279063709, --, --, --, --,72.16%,0.00%,23.61%, --,22.16%,77.84%,0.00%, --, --,22.16%,0.00%,77.84%, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize clicks,15,6.67%,1,0.44,6.6
4/15/2024,Enabled,UNICEF_UNICEF_EmergenciasGlobales_Prospecting_Ongoing_Donaciones_PER_GoogleSearch_Adsmurai, --,USD,50,Daily,Eligible (Limited),bidding strategy limited; unknown,88.73,Search,0,38.24,"1,041",83,7.97%,0.48,39.81,35.06%,7.97%,0,6,6.74%,0, --, --,0,0,6.74%, --,6, --, --, --, --, --, --, --, --,72.91%, --, --, --, --,73.51%,"1,041",4,4,23,0,4,0,0,4,16,"Pending: 0
No Ads: 0
Poor: 0
Average: 0
Good: 3
Excellent: 1",0,0,0,0,0,0,0,0.00%,0.00%, --,0,0, --,100.00%,0,"1,041",0,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0, --,0,0, --,0,0,0, --, --,0,0,0,0,0,0,0,0,0,0,0,0.00%,0,0,Standard, --, --,"[ADD_TO_CART/WEBSITE, PURCHASE/WEBSITE, QUALIFIED_LEAD/WEBSITE]", --, --,1.87%,20279063709, --, --, --, --,64.94%,0.00%,37.27%, --,25.79%,74.21%,0.00%, --,42.69%,25.58%,0.00%,74.42%, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize clicks,83,0.00%,0,0.48,0
3/18/2024,Paused,UNICEF_UNICEF_Covid_Prospecting+Retargeting_Ongoing_Donaciones_PER_GoogleYoutube_Adsmurai, --,USD,2354,Campaign Total,Paused,campaign paused; campaign ended; unknown, --,Video,0,0,0,0, --,0,0, --, --,0,0, --,0, --, --,0,0, --, --,0, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,,,0,0,,0,0,, --,,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0, --,0,0, --,0,0,0, --, --,0,0,0,0,0,0,0,0,0,0,0, --,0,0,Drive conversions, --,Informe Agosto sin leads,"[ADD_TO_CART/WEBSITE, PURCHASE/WEBSITE, QUALIFIED_LEAD/WEBSITE]", --, --, --,13634464984, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,0,0.00%,0,0,0
3/25/2024,Paused,UNICEF_UNICEF_Socios_Prospecting_Ongoing_Trafico_PER_GoogleSearch_Adsmurai, --,USD,7.14,Daily,Paused,campaign paused; unknown, --,Search,0,0,0,0, --,0,0, --, --,0,0, --,0, --, --,0,0, --, --,0, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,3,0,0,0,0,0,0,0,12,"Pending: 0
No Ads: 0
Poor: 1
Average: 0
Good: 0
Excellent: 0",0,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0, --,0,0, --,0,0,0, --, --,0,0,0,0,0,0,0,0,0,0,0, --,0,0,Standard, --, --,"[ADD_TO_CART/WEBSITE, PURCHASE/WEBSITE, QUALIFIED_LEAD/WEBSITE]", --, --, --,20459109341, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize clicks,0,0.00%,0,0,0
1/29/2024,Paused,UNICEF_UNICEF_Socios_Prospecting_Ongoing_Trafico_PER_GoogleSearch_Adsmurai, --,USD,7.14,Daily,Paused,campaign paused; unknown, --,Search,0,0,0,0, --,0,0, --, --,0,0, --,0, --, --,0,0, --, --,0, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,3,0,0,0,0,0,0,0,12,"Pending: 0
No Ads: 0
Poor: 1
Average: 0
Good: 0
Excellent: 0",0,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0, --,0,0, --,0,0,0, --, --,0,0,0,0,0,0,0,0,0,0,0, --,0,0,Standard, --, --,"[ADD_TO_CART/WEBSITE, PURCHASE/WEBSITE, QUALIFIED_LEAD/WEBSITE]", --, --, --,20459109341, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize clicks,0,0.00%,0,0,0
2/12/2024,Paused,LAB_YT., --,USD,30,Daily,Paused,campaign paused; most ads disapproved, --,Video,0,0,0,0, --,0,0, --, --,0,0, --,0, --, --,0,0, --, --,0, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,,,3,0,,0,0,, --,,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0, --,0,0, --,0,0,0, --, --,0,0,0,0,0,0,0,0,0,0,0, --,0,0,Drive conversions, --, --,"[ADD_TO_CART/WEBSITE, PURCHASE/WEBSITE, QUALIFIED_LEAD/WEBSITE]", --, --, --,21252608857, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,0,0.00%,0,0,0
3/25/2024,Paused,LAB_YT., --,USD,30,Daily,Paused,campaign paused; most ads disapproved, --,Video,0,0,0,0, --,0,0, --, --,0,0, --,0, --, --,0,0, --, --,0, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,,,3,0,,0,0,, --,,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0, --,0,0, --,0,0,0, --, --,0,0,0,0,0,0,0,0,0,0,0, --,0,0,Drive conversions, --, --,"[ADD_TO_CART/WEBSITE, PURCHASE/WEBSITE, QUALIFIED_LEAD/WEBSITE]", --, --, --,21252608857, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,0,0.00%,0,0,0
1/29/2024,Paused,LAB_YT., --,USD,30,Daily,Paused,campaign paused; most ads disapproved, --,Video,0,0,0,0, --,0,0, --, --,0,0, --,0, --, --,0,0, --, --,0, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,,,3,0,,0,0,, --,,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0, --,0,0, --,0,0,0, --, --,0,0,0,0,0,0,0,0,0,0,0, --,0,0,Drive conversions, --, --,"[ADD_TO_CART/WEBSITE, PURCHASE/WEBSITE, QUALIFIED_LEAD/WEBSITE]", --, --, --,21252608857, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,0,0.00%,0,0,0
3/25/2024,Paused,UNICEF_UNICEF_Covid_Prospecting+Retargeting_Ongoing_Donaciones_PER_GoogleYoutube_Adsmurai, --,USD,2354,Campaign Total,Paused,campaign paused; campaign ended; unknown, --,Video,0,0,0,0, --,0,0, --, --,0,0, --,0, --, --,0,0, --, --,0, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,,,0,0,,0,0,, --,,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0, --,0,0, --,0,0,0, --, --,0,0,0,0,0,0,0,0,0,0,0, --,0,0,Drive conversions, --,Informe Agosto sin leads,"[ADD_TO_CART/WEBSITE, PURCHASE/WEBSITE, QUALIFIED_LEAD/WEBSITE]", --, --, --,13634464984, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,0,0.00%,0,0,0
3/4/2024,Paused,LAB_YT., --,USD,30,Daily,Paused,campaign paused; most ads disapproved, --,Video,0,0,0,0, --,0,0, --, --,0,0, --,0, --, --,0,0, --, --,0, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,,,3,0,,0,0,, --,,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0, --,0,0, --,0,0,0, --, --,0,0,0,0,0,0,0,0,0,0,0, --,0,0,Drive conversions, --, --,"[ADD_TO_CART/WEBSITE, PURCHASE/WEBSITE, QUALIFIED_LEAD/WEBSITE]", --, --, --,21252608857, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,0,0.00%,0,0,0
3/11/2024,Paused,LAB_YT., --,USD,30,Daily,Paused,campaign paused; most ads disapproved, --,Video,0,0,0,0, --,0,0, --, --,0,0, --,0, --, --,0,0, --, --,0, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,,,3,0,,0,0,, --,,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0, --,0,0, --,0,0,0, --, --,0,0,0,0,0,0,0,0,0,0,0, --,0,0,Drive conversions, --, --,"[ADD_TO_CART/WEBSITE, PURCHASE/WEBSITE, QUALIFIED_LEAD/WEBSITE]", --, --, --,21252608857, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,0,0.00%,0,0,0
2/26/2024,Paused,UNICEF_UNICEF_Covid_Prospecting+Retargeting_Ongoing_Donaciones_PER_GoogleYoutube_Adsmurai, --,USD,2354,Campaign Total,Paused,campaign paused; campaign ended; unknown, --,Video,0,0,0,0, --,0,0, --, --,0,0, --,0, --, --,0,0, --, --,0, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,,,0,0,,0,0,, --,,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0, --,0,0, --,0,0,0, --, --,0,0,0,0,0,0,0,0,0,0,0, --,0,0,Drive conversions, --,Informe Agosto sin leads,"[ADD_TO_CART/WEBSITE, PURCHASE/WEBSITE, QUALIFIED_LEAD/WEBSITE]", --, --, --,13634464984, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,0,0.00%,0,0,0
2/26/2024,Paused,LAB_YT., --,USD,30,Daily,Paused,campaign paused; most ads disapproved, --,Video,0,0,0,0, --,0,0, --, --,0,0, --,0, --, --,0,0, --, --,0, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,,,3,0,,0,0,, --,,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0, --,0,0, --,0,0,0, --, --,0,0,0,0,0,0,0,0,0,0,0, --,0,0,Drive conversions, --, --,"[ADD_TO_CART/WEBSITE, PURCHASE/WEBSITE, QUALIFIED_LEAD/WEBSITE]", --, --, --,21252608857, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,0,0.00%,0,0,0
2/26/2024,Paused,UNICEF_UNICEF_Monitos al Rescate_Prospecting+Retargeting_Ongoing_Donaciones_PER_GoogleSearch_Adsmurai, --,USD,22.13,Daily,Paused,campaign paused; campaign ended; unknown, --,Search,0,0,0,0, --,0,0, --, --,0,0, --,0, --, --,0,0, --, --,0, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,25,"Pending: 0
No Ads: 0
Poor: 1
Average: 0
Good: 0
Excellent: 0",0,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0, --,0,0, --,0,0,0, --, --,0,0,0,0,0,0,0,0,0,0,0, --,0,0,Standard, --, --,[6444470369], --, --, --,13979592856, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,0,0.00%,0,0,0
3/11/2024,Paused,UNICEF_UNICEF Peru_Youtube In-Stream Salteable_Prospecting_03/18/21-31/03/22_Conversion_PE_GL_, --,USD,30,Daily,Paused,campaign paused; campaign ended, --,Video,0,0,0,0, --,0,0, --, --,0,0, --,0, --, --,0,0, --, --,0, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,,,0,0,,0,0,, --,,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0, --,0,0, --,0,0,0, --, --,0,0,0,0,0,0,0,0,0,0,0, --,0,0,Drive conversions, --, --,[6444470369], --, --, --,16587618894, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,0,0.00%,0,0,0
3/11/2024,Paused,LAB_YT #4, --,USD,30,Daily,Paused,campaign paused; unknown, --,Video,0,0,0,0, --,0,0, --, --,0,0, --,0, --, --,0,0, --, --,0, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,,,0,0,,0,0,, --,,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0, --,0,0, --,0,0,0, --, --,0,0,0,0,0,0,0,0,0,0,0, --,0,0,Standard, --, --,"[ADD_TO_CART/WEBSITE, PURCHASE/WEBSITE, QUALIFIED_LEAD/WEBSITE]", --, --, --,21248342306, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Target CPM,0,0.00%,0,0,0
4/1/2024,Paused,UNICEF_UNICEF Peru_Youtube In-Stream Salteable_Prospecting_03/18/21-31/03/22_Conversion_PE_GL_, --,USD,30,Daily,Paused,campaign paused; campaign ended, --,Video,0,0,0,0, --,0,0, --, --,0,0, --,0, --, --,0,0, --, --,0, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,,,0,0,,0,0,, --,,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0, --,0,0, --,0,0,0, --, --,0,0,0,0,0,0,0,0,0,0,0, --,0,0,Drive conversions, --, --,[6444470369], --, --, --,16587618894, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,0,0.00%,0,0,0
4/15/2024,Paused,UNICEF_UNICEF Peru_Youtube In-Stream Salteable_Prospecting_03/18/21-31/03/22_Conversion_PE_GL_, --,USD,30,Daily,Paused,campaign paused; campaign ended, --,Video,0,0,0,0, --,0,0, --, --,0,0, --,0, --, --,0,0, --, --,0, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,,,0,0,,0,0,, --,,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0, --,0,0, --,0,0,0, --, --,0,0,0,0,0,0,0,0,0,0,0, --,0,0,Drive conversions, --, --,[6444470369], --, --, --,16587618894, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,0,0.00%,0,0,0
4/22/2024,Paused,UNICEF_UNICEF Peru_Youtube In-Stream Salteable_Prospecting_03/18/21-31/03/22_Conversion_PE_GL_, --,USD,30,Daily,Paused,campaign paused; campaign ended, --,Video,0,0,0,0, --,0,0, --, --,0,0, --,0, --, --,0,0, --, --,0, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,,,0,0,,0,0,, --,,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0, --,0,0, --,0,0,0, --, --,0,0,0,0,0,0,0,0,0,0,0, --,0,0,Drive conversions, --, --,[6444470369], --, --, --,16587618894, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,0,0.00%,0,0,0
3/25/2024,Paused,UNICEF_UNICEF Peru_Youtube In-Stream Salteable_Prospecting_03/18/21-31/03/22_Conversion_PE_GL_, --,USD,30,Daily,Paused,campaign paused; campaign ended, --,Video,0,0,0,0, --,0,0, --, --,0,0, --,0, --, --,0,0, --, --,0, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,,,0,0,,0,0,, --,,0,0,0,0,0,0, --, --, --,0,0, --, --,0,0,0, --,0,0,0,0,0,0,0,0,0,0, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, --,0,0, --,0,0, --,0,0,0, --, --,0,0,0,0,0,0,0,0,0,0,0, --,0,0,Drive conversions, --, --,[6444470369], --, --, --,16587618894, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --, --,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,0,Maximize Conversions,0,0.00%,0,0,0
